25047,Merriment ,W. S. Gilbert,A source of innocent merriment! Of innocent merriment.
25048,Merriment ,Old English Rhyme,"Merry have we met, and merry have we been; Merry let us part, and merry meet again; With our merry sing-song, happy gay, and free, With a merry ding-dong, happy let us be!"
25049,Merriment ,Bible,A merry heart doeth good like a medicine.
25050,Merriment ,Bible,"Let us eat, and be merry."
25051,Merriment ,Samuel Johnson,Nothing is more hopeless than a scheme of merriment.
25052,Painters and Painting ,Lord Beaverbrook,Buy old masters. They fetch a better price than old mistresses.
25053,Painters and Painting ,John Singer Sargent,Every time I paint a portrait I lose a friend.
25054,Painters and Painting ,Henri Matisse,"There is nothing more difficult for a truly creative painter than to paint a rose, because before he can do so he has first to forget all the roses that were ever painted."
25055,Painters and Painting ,Edward Hopper,If you could say it in words there would be no reason to paint.
25056,Painters and Painting ,Pablo Picasso,"Everyone wants to understand painting. Why don't they try to understand the singing of birds? People love the night, a flower, everything that surrounds them without trying to understand them. But painting - that they must understand."
25057,Painters and Painting ,Winston Churchill,I cannot pretend to feel impartial about colours. I rejoice with the brilliant ones and am genuinely sorry for the poor browns.
25058,Painters and Painting ,Jean Baptiste Corot,I hope with all my heart there will be painting in heaven.
25059,Painters and Painting ,Pablo Picasso,"Painting is a blind man's profession. He paints not what he sees, but what he feels, what he tells himself about what he has seen."
25060,Painters and Painting ,Ambrose Bierce,"Painting, n: the art of protecting flat surfaces from the weather and exposing them to the critic."
25061,Painters and Painting ,James McNeill Whistler,"To say to the painter that Nature is to be taken as she is, is to say to the player that he may sit on the piano."
25062,Painters and Painting ,Pablo Picasso,"I paint objects as I think them, not as I see them."
25063,Painters and Painting ,Milton Avery,The idea is in my head; to put it down is nothing.
25064,Painters and Painting ,John White,"There are three kinds of people in the world: those who can't stand Picasso, those who can't stand Raphael and those who've never heard of either of them."
25065,Painters and Painting ,Vincent van Gogh,"I dream my painting, and then I paint my dream."
25066,Painters and Painting ,Georges Rouault,"For me, painting is a way to forget life. It is a cry in the night, a strangled laugh."
25067,Painters and Painting ,William Hazlitt,Landscape painting is the obvious resource of misanthropy.
25068,Painters and Painting ,Grandma Moses,"I paint from the top down. First the sky, then the mountains, then the hills, then the houses, then the cattle, and then the people."
25069,Painters and Painting ,Leonardo da Vinci,"A good painter is to paint two main things, namely men and the working of man's mind."
25070,Painters and Painting ,Salvador Dali,"I do not paint a portrait to look like the subject, rather does the person grow to look like his portrait."
25071,Painters and Painting ,Marc Chagall,All colours are the friends of their neighbours and the lovers of their opposites.
25072,Painters and Painting ,John Ruskin,The purest and most thoughtful minds are those which love colour the most.
25073,Painters and Painting ,Pablo Picasso,Painting is just another way of keeping a diary.
25074,Painters and Painting ,Peter Paul Rubens,"Sir, when their backsides look good enough to slap, there's nothing more to do."
25075,Painters and Painting ,Auguste Renoir,A painter who has the feel of breasts and buttocks is saved.
25076,Painters and Painting ,Tom Thomson,Some day they will know what I mean.
25077,Painters and Painting ,John Ciardi,Modern art is what happens when painters stop looking at girls and persuade themselves they have a better idea.
25078,Painters and Painting ,Ivan Eyre,"When I look at a painting it isn't only the painting that I see but the thing that I am. If there is more in the painting than I am, then I won't see it."
25079,Self and Self-Knowledge ,Mark Twain,A man cannot be comfortable without his own approval.
25080,Self and Self-Knowledge ,Lord Halifax,"An old man concludeth from his knowing mankind that they know him too, and that maketh him very wary."
25081,Self and Self-Knowledge ,Oliver Wendell Holmes,"A sick man that gets talking about himself, a woman that gets talking about her baby, and an author that begins reading out of his own book, never know when to stop."
25082,Self and Self-Knowledge ,Antoine de Saint-Exupery,Each man must look to himself to teach him the meaning of life. It is not something discovered; it is something moulded.
25083,Self and Self-Knowledge ,George Higgins,Egotism: the art of seeing in yourself what others cannot see.
25084,Self and Self-Knowledge ,Phaedrus,Every one is bound to bear patiently the results of his own example.
25085,Self and Self-Knowledge ,G. C. Lichtenberg,He who is in love with himself has at least this advantage he won't encounter many rivals.
25086,Self and Self-Knowledge ,Old saying,"If you can't bite, don't show your teeth."
25087,Self and Self-Knowledge ,Dizzy Gillespie,"Know him, know me."
25088,Self and Self-Knowledge ,Percy Bysshe Shelley,"Man who man would be, must rule the empire of himself."
25089,Self and Self-Knowledge ,Samuel Taylor Coleridge,No man does anything from a single motive.
25090,Self and Self-Knowledge ,W. H. Auden,"Nobody can honestly think of himself as a strong character because, however successful he may be in overcoming them, he is necessarily aware of the doubts and temptations that accompany every important choice."
25091,Self and Self-Knowledge ,Sir Thomas Browne,We carry with us the wonders we seek without us.
25092,Self and Self-Knowledge ,Thomas Mann,"What the collective age wants, allows and approves, is the perpetual holiday from the self."
25093,Self and Self-Knowledge ,John Ruskin,When a man is wrapped up in himself he makes a pretty small package.
25094,Self and Self-Knowledge ,Rainer Maria Rilke,Who's not sat tense before his own heart's curtain?
25095,Self and Self-Knowledge ,George Santayana,If a man really knew himself he would utterly despise the ignorant notions others might form on a subject in which he had such matchless opportunities for observation.
25096,Self and Self-Knowledge ,Mason Cooley,"With every physical pain, my moral fibre unravels a little."
25097,Self and Self-Knowledge ,Michel de Montaigne,I have never seen a greater monster or miracle in the world than myself.
25098,Self and Self-Knowledge ,Cyril Connolly,We are all serving a life sentence in the dungeon of self.
25099,Self and Self-Knowledge ,G. K. Chesterton,"One may understand the cosmos, but never the ego; the self is more distant than any star."
25100,Self and Self-Knowledge ,Dwight Morrow,We judge ourselves by our motives and others by their actions.
25101,Self and Self-Knowledge ,Hindu proverb,There is nothing noble about being superior to some other man. The true nobility is in being superior to your previous self.
25102,Self and Self-Knowledge ,Samuel Johnson,Self-confidence is the first requisite to great undertakings.
25103,Self and Self-Knowledge ,Friedrich Nietzsche,Never to talk of oneself is a form of hypocrisy.
25104,Self and Self-Knowledge ,Charlotte Cushman,Goethe said there would be little left of him if you were to discard what he owed to others.
25105,Self and Self-Knowledge ,Frank J. Giblin,Be yourself. Who else is better qualified?
25106,Self and Self-Knowledge ,Graham Sutherland,I don't think anyone is free - one creates one's own prison.
25107,Self and Self-Knowledge ,Josi Ortega y Gasset,I am I plus my circumstances.
25108,Self and Self-Knowledge ,Eleanor Roosevelt,I think somehow we learn who we really are and then live with that decision.
25109,Self and Self-Knowledge ,George Eliot,There is nothing will kill a man so soon as having nobody to find fault with but himself.
25110,Self and Self-Knowledge ,Walt Whitman,"I am as bad as the worst, but, thank God, I am as good as the best."
25111,Self and Self-Knowledge ,Axel Munthe,"A man can stand a lot as long as he can stand himself. He can live without hope, without friends, without books, even without music, as long as he can listen to his own thoughts."
25112,Self and Self-Knowledge ,Anonymous,"If you really do put a small value upon yourself, rest assured that the world will not raise your price."
25113,Self and Self-Knowledge ,Pirke Avot,"If I am not for myself, who will be?"
25114,Self and Self-Knowledge ,Ben Sweet,The greatest success is successful self-acceptance.
25115,Self and Self-Knowledge ,Theodore Isaac Rubin,Compassion for myself is the most powerful healer of them all.
25116,Self and Self-Knowledge ,Abraham J. Heschel,Self-respect is the root of discipline: the sense of dignity grows with the ability to say no to oneself.
25117,Self and Self-Knowledge ,John Newlove,"If you know nothing, be pleased to know nothing."
